Sample UID,Observation UID,Sample Site UID,Dummy Sample,Circulation,Category Group Name,Project Number,Project Title,Project Region,Project Group Name,Campaign Name,Sample Site Name,Latitude,Longitude,Altitude,WMO Code,Country ISO Code,Sample Site Type Name,Sample Name,Sample Date,Sample Date Accuracy,Lith Adj Code,Lith Adj Name,Lith Noun Code,Lith Noun Name,Period From,Period To,Min Depth,Max Depth,Sampling Method Code,Sampling Method Name,Sample Media Type Code,Sample Media Type Name,Sample Info,Measurand Symbol,Observation Method Code,Observation Method Name,Measurand Prefix,Measurand Amount,Measurand Uncertainty,Measurand Unit,Observation Date,Observation Date Accuracy,Field Preparation Method Name,Data Provider Code,Data Provider Name,Quality Flag Code,Quality Flag Name
822e9ecc-0081-4e20-8b47-0ecabe1c0f8a,46ac1b93-4198-4681-9e68-0e46fd6e93b8,6f0de590-6370-4c33-97f2-07a6533f3308,FALSE,Public,Surface waters,GNIR/M/DE/03,GNIR Germany BAFG tritium monitoring,GNIR Germany BAFG,GNIR - Time series,Historic,WESER - Rinteln,52.19166667,9.833333333,55,R1044201,DE,River - unknown,202110,2021-10-15T00:00:00.0000000+02:00,Month,,,XXXX,Lithology Undefined,2021-10-01T00:00:00.0000000+02:00,2021-10-31T00:00:00.0000000+02:00,,,GRMU,Average of multiple grab samples (unweighted),WSF,Surface Water - flowing,3H with 2-sigma uncertainty,H3,ELSC,Electrolytical Enrichment/Liquid Scintillation Counting,,36.07112616,2.624894157,TU,,None,,177,Bundesanstalt fuer Gewaesserkunde,,
b51fab1d-808e-407c-ae83-bf3dca18ceea,ebe3ec26-ddef-466b-bf4f-ad1575582ae2,6f0de590-6370-4c33-97f2-07a6533f3308,FALSE,Public,Surface waters,GNIR/M/DE/03,GNIR Germany BAFG tritium monitoring,GNIR Germany BAFG,GNIR - Time series,Historic,WESER - Rinteln,52.19166667,9.833333333,55,R1044201,DE,River - unknown,202111,2021-11-15T00:00:00.0000000+01:00,Month,,,XXXX,Lithology Undefined,2021-11-01T00:00:00.0000000+01:00,2021-11-30T00:00:00.0000000+01:00,,,GRMU,Average of multiple grab samples (unweighted),WSF,Surface Water - flowing,3H with 2-sigma uncertainty,H3,ELSC,Electrolytical Enrichment/Liquid Scintillation Counting,,99.91532599,6.773920406,TU,,None,,177,Bundesanstalt fuer Gewaesserkunde,,
2ea17fde-4358-4045-8fd8-f9504a7c8e40,fb830ce7-7d20-4c40-92ea-887de910f50e,6f0de590-6370-4c33-97f2-07a6533f3308,FALSE,Public,Surface waters,GNIR/M/DE/03,GNIR Germany BAFG tritium monitoring,GNIR Germany BAFG,GNIR - Time series,Historic,WESER - Rinteln,52.19166667,9.833333333,55,R1044201,DE,River - unknown,202112,2021-12-15T00:00:00.0000000+01:00,Month,,,XXXX,Lithology Undefined,2021-12-01T00:00:00.0000000+01:00,2021-12-31T00:00:00.0000000+01:00,,,GRMU,Average of multiple grab samples (unweighted),WSF,Surface Water - flowing,3H with 2-sigma uncertainty,H3,ELSC,Electrolytical Enrichment/Liquid Scintillation Counting,,72.65029636,4.911092295,TU,,None,,177,Bundesanstalt fuer Gewaesserkunde,,
aad26581-77c7-44de-8fec-7e90f98a2df4,86fec233-a66c-4cdc-ae29-779c9dc2e00f,3c81346c-751f-41fe-b5f7-63f19f53c1cd,FALSE,Public,Surface waters,GNIR/M/DE/03,GNIR Germany BAFG tritium monitoring,GNIR Germany BAFG,GNIR - Time series,Historic,WESER - Langwedel,52.9625,9.154166667,10,R1022401,DE,River - unknown,202101,2021-01-15T00:00:00.0000000+01:00,Month,,,XXXX,Lithology Undefined,2021-01-01T00:00:00.0000000+01:00,2021-01-31T00:00:00.0000000+01:00,,,GRMU,Average of multiple grab samples (unweighted),WSF,Surface Water - flowing,3H with 2-sigma uncertainty,H3,ELSC,Electrolytical Enrichment/Liquid Scintillation Counting,,21.5918713,1.439458086,TU,,None,,177,Bundesanstalt fuer Gewaesserkunde,,
ac8a6af2-e94c-4fbd-b65c-5b6c7687499c,669ffb2c-eaef-4766-8983-d5bcb25dfdae,3c81346c-751f-41fe-b5f7-63f19f53c1cd,FALSE,Public,Surface waters,GNIR/M/DE/03,GNIR Germany BAFG tritium monitoring,GNIR Germany BAFG,GNIR - Time series,Historic,WESER - Langwedel,52.9625,9.154166667,10,R1022401,DE,River - unknown,202102,2021-02-15T00:00:00.0000000+01:00,Month,,,XXXX,Lithology Undefined,2021-02-01T00:00:00.0000000+01:00,2021-02-28T00:00:00.0000000+01:00,,,GRMU,Average of multiple grab samples (unweighted),WSF,Surface Water - flowing,3H with 2-sigma uncertainty,H3,ELSC,Electrolytical Enrichment/Liquid Scintillation Counting,,25.74089754,1.778154107,TU,,None,,177,Bundesanstalt fuer Gewaesserkunde,,
9fe855fb-977b-4860-8715-51478a0d0050,c8804c29-70cc-42ca-8bb1-31353fdfd4ea,3c81346c-751f-41fe-b5f7-63f19f53c1cd,FALSE,Public,Surface waters,GNIR/M/DE/03,GNIR Germany BAFG tritium monitoring,GNIR Germany BAFG,GNIR - Time series,Historic,WESER - Langwedel,52.9625,9.154166667,10,R1022401,DE,River - unknown,202103,2021-03-15T00:00:00.0000000+01:00,Month,,,XXXX,Lithology Undefined,2021-03-01T00:00:00.0000000+01:00,2021-03-31T00:00:00.0000000+02:00,,,GRMU,Average of multiple grab samples (unweighted),WSF,Surface Water - flowing,3H with 2-sigma uncertainty,H3,ELSC,Electrolytical Enrichment/Liquid Scintillation Counting,,58.42506351,3.979678239,TU,,None,,177,Bundesanstalt fuer Gewaesserkunde,,
79051668-252f-43dd-86cb-8b846a20424b,096b5fc3-be0e-47ce-bfa2-28f1ecdd4dce,3c81346c-751f-41fe-b5f7-63f19f53c1cd,FALSE,Public,Surface waters,GNIR/M/DE/03,GNIR Germany BAFG tritium monitoring,GNIR Germany BAFG,GNIR - Time series,Historic,WESER - Langwedel,52.9625,9.154166667,10,R1022401,DE,River - unknown,202104,2021-04-15T00:00:00.0000000+02:00,Month,,,XXXX,Lithology Undefined,2021-04-01T00:00:00.0000000+02:00,2021-04-30T00:00:00.0000000+02:00,,,GRMU,Average of multiple grab samples (unweighted),WSF,Surface Water - flowing,3H with 2-sigma uncertainty,H3,ELSC,Electrolytical Enrichment/Liquid Scintillation Counting,,13.71718882,1.100762066,TU,,None,,177,Bundesanstalt fuer Gewaesserkunde,,
f2d56c91-d9ba-4276-8671-37a395b96ec7,eea643a9-9667-4edd-8294-ea793fada179,3c81346c-751f-41fe-b5f7-63f19f53c1cd,FALSE,Public,Surface waters,GNIR/M/DE/03,GNIR Germany BAFG tritium monitoring,GNIR Germany BAFG,GNIR - Time series,Historic,WESER - Langwedel,52.9625,9.154166667,10,R1022401,DE,River - unknown,202105,2021-05-15T00:00:00.0000000+02:00,Month,,,XXXX,Lithology Undefined,2021-05-01T00:00:00.0000000+02:00,2021-05-31T00:00:00.0000000+02:00,,,GRMU,Average of multiple grab samples (unweighted),WSF,Surface Water - flowing,3H with 2-sigma uncertainty,H3,ELSC,Electrolytical Enrichment/Liquid Scintillation Counting,,13.54784081,1.100762066,TU,,None,,177,Bundesanstalt fuer Gewaesserkunde,,
3facdb4b-5e76-4497-aa52-23f30a5ec0c6,c131410a-ae6b-47b3-9bd6-2986f3d5fde7,3c81346c-751f-41fe-b5f7-63f19f53c1cd,FALSE,Public,Surface waters,GNIR/M/DE/03,GNIR Germany BAFG tritium monitoring,GNIR Germany BAFG,GNIR - Time series,Historic,WESER - Langwedel,52.9625,9.154166667,10,R1022401,DE,River - unknown,202106,2021-06-15T00:00:00.0000000+02:00,Month,,,XXXX,Lithology Undefined,2021-06-01T00:00:00.0000000+02:00,2021-06-30T00:00:00.0000000+02:00,,,GRMU,Average of multiple grab samples (unweighted),WSF,Surface Water - flowing,3H with 2-sigma uncertainty,H3,ELSC,Electrolytical Enrichment/Liquid Scintillation Counting,,29.04318374,2.032176122,TU,,None,,177,Bundesanstalt fuer Gewaesserkunde,,
6470b30f-26ea-475d-804e-0797af148995,813f54f6-0561-47a7-8a92-e162e8cfe237,3c81346c-751f-41fe-b5f7-63f19f53c1cd,FALSE,Public,Surface waters,GNIR/M/DE/03,GNIR Germany BAFG tritium monitoring,GNIR Germany BAFG,GNIR - Time series,Historic,WESER - Langwedel,52.9625,9.154166667,10,R1022401,DE,River - unknown,202107,2021-07-15T00:00:00.0000000+02:00,Month,,,XXXX,Lithology Undefined,2021-07-01T00:00:00.0000000+02:00,2021-07-31T00:00:00.0000000+02:00,,,GRMU,Average of multiple grab samples (unweighted),WSF,Surface Water - flowing,3H with 2-sigma uncertainty,H3,ELSC,Electrolytical Enrichment/Liquid Scintillation Counting,,24.72480948,1.862828112,TU,,None,,177,Bundesanstalt fuer Gewaesserkunde,,
edcca262-a493-4247-90e5-d443602208ef,e1b968bb-2850-4355-9a90-1dd929f0e8e3,3c81346c-751f-41fe-b5f7-63f19f53c1cd,FALSE,Public,Surface waters,GNIR/M/DE/03,GNIR Germany BAFG tritium monitoring,GNIR Germany BAFG,GNIR - Time series,Historic,WESER - Langwedel,52.9625,9.154166667,10,R1022401,DE,River - unknown,202108,2021-08-15T00:00:00.0000000+02:00,Month,,,XXXX,Lithology Undefined,2021-08-01T00:00:00.0000000+02:00,2021-08-31T00:00:00.0000000+02:00,,,GRMU,Average of multiple grab samples (unweighted),WSF,Surface Water - flowing,3H with 2-sigma uncertainty,H3,ELSC,Electrolytical Enrichment/Liquid Scintillation Counting,,20.23708721,6.011854361,TU,,None,,177,Bundesanstalt fuer Gewaesserkunde,,
63476c5d-9612-49ea-a058-efa524aa0880,cbb73618-e2a2-481d-bcd0-ee0992913f71,3c81346c-751f-41fe-b5f7-63f19f53c1cd,FALSE,Public,Surface waters,GNIR/M/DE/03,GNIR Germany BAFG tritium monitoring,GNIR Germany BAFG,GNIR - Time series,Historic,WESER - Langwedel,52.9625,9.154166667,10,R1022401,DE,River - unknown,202109,2021-09-15T00:00:00.0000000+02:00,Month,,,XXXX,Lithology Undefined,2021-09-01T00:00:00.0000000+02:00,2021-09-30T00:00:00.0000000+02:00,,,GRMU,Average of multiple grab samples (unweighted),WSF,Surface Water - flowing,3H with 2-sigma uncertainty,H3,ELSC,Electrolytical Enrichment/Liquid Scintillation Counting,,22.35393734,1.693480102,TU,,None,,177,Bundesanstalt fuer Gewaesserkunde,,
254d2572-402b-4e15-8e56-c4e0d8d75e6c,fc4d1285-ca72-44f2-b986-8fb6e1b9558b,3c81346c-751f-41fe-b5f7-63f19f53c1cd,FALSE,Public,Surface waters,GNIR/M/DE/03,GNIR Germany BAFG tritium monitoring,GNIR Germany BAFG,GNIR - Time series,Historic,WESER - Langwedel,52.9625,9.154166667,10,R1022401,DE,River - unknown,202110,2021-10-15T00:00:00.0000000+02:00,Month,,,XXXX,Lithology Undefined,2021-10-01T00:00:00.0000000+02:00,2021-10-31T00:00:00.0000000+02:00,,,GRMU,Average of multiple grab samples (unweighted),WSF,Surface Water - flowing,3H with 2-sigma uncertainty,H3,ELSC,Electrolytical Enrichment/Liquid Scintillation Counting,,23.45469941,1.778154107,TU,,None,,177,Bundesanstalt fuer Gewaesserkunde,,
9b96c6a1-0b6a-4d67-a2fa-4a97815df4d0,82f34555-beaf-4a33-b3f3-5d345f2c3bb2,3c81346c-751f-41fe-b5f7-63f19f53c1cd,FALSE,Public,Surface waters,GNIR/M/DE/03,GNIR Germany BAFG tritium monitoring,GNIR Germany BAFG,GNIR - Time series,Historic,WESER - Langwedel,52.9625,9.154166667,10,R1022401,DE,River - unknown,202111,2021-11-15T00:00:00.0000000+01:00,Month,,,XXXX,Lithology Undefined,2021-11-01T00:00:00.0000000+01:00,2021-11-30T00:00:00.0000000+01:00,,,GRMU,Average of multiple grab samples (unweighted),WSF,Surface Water - flowing,3H with 2-sigma uncertainty,H3,ELSC,Electrolytical Enrichment/Liquid Scintillation Counting,,33.70025402,2.455546147,TU,,None,,177,Bundesanstalt fuer Gewaesserkunde,,
3b7b7410-980f-4957-b075-53f7571c4151,a3ab1bc0-67b1-4cc6-991c-d9d60e3476e7,3c81346c-751f-41fe-b5f7-63f19f53c1cd,FALSE,Public,Surface waters,GNIR/M/DE/03,GNIR Germany BAFG tritium monitoring,GNIR Germany BAFG,GNIR - Time series,Historic,WESER - Langwedel,52.9625,9.154166667,10,R1022401,DE,River - unknown,202112,2021-12-15T00:00:00.0000000+01:00,Month,,,XXXX,Lithology Undefined,2021-12-01T00:00:00.0000000+01:00,2021-12-31T00:00:00.0000000+01:00,,,GRMU,Average of multiple grab samples (unweighted),WSF,Surface Water - flowing,3H with 2-sigma uncertainty,H3,ELSC,Electrolytical Enrichment/Liquid Scintillation Counting,,33.02286198,2.370872142,TU,,None,,177,Bundesanstalt fuer Gewaesserkunde,,
9bb93ea9-8b0e-44ca-8ec1-e55488e82738,7103295e-5773-4063-a861-3e1c01978066,db256f1d-f445-4e96-8997-46f7baaac7d0,FALSE,Public,Surface waters,GNIR/M/DE/03,GNIR Germany BAFG tritium monitoring,GNIR Germany BAFG,GNIR - Time series,Historic,WESER - Blexen,53.51666667,8.55,0,R1012901,DE,River - unknown,202101,2021-01-15T00:00:00.0000000+01:00,Month,,,XXXX,Lithology Undefined,2021-01-01T00:00:00.0000000+01:00,2021-01-31T00:00:00.0000000+01:00,,,GRMU,Average of multiple grab samples (unweighted),WSF,Surface Water - flowing,3H with 2-sigma uncertainty,H3,ELSC,Electrolytical Enrichment/Liquid Scintillation Counting,,12.02370872,0.931414056,TU,,None,,177,Bundesanstalt fuer Gewaesserkunde,,
8ea96060-58aa-418a-a1a9-7a3b00e26621,d8e99723-afbe-42f5-a8f2-f2be4e969fda,db256f1d-f445-4e96-8997-46f7baaac7d0,FALSE,Public,Surface waters,GNIR/M/DE/03,GNIR Germany BAFG tritium monitoring,GNIR Germany BAFG,GNIR - Time series,Historic,WESER - Blexen,53.51666667,8.55,0,R1012901,DE,River - unknown,202102,2021-02-15T00:00:00.0000000+01:00,Month,,,XXXX,Lithology Undefined,2021-02-01T00:00:00.0000000+01:00,2021-02-28T00:00:00.0000000+01:00,,,GRMU,Average of multiple grab samples (unweighted),WSF,Surface Water - flowing,3H with 2-sigma uncertainty,H3,ELSC,Electrolytical Enrichment/Liquid Scintillation Counting,,14.73327688,1.100762066,TU,,None,,177,Bundesanstalt fuer Gewaesserkunde,,
5cfce75c-2bcc-411f-a570-75ba0d66df25,dcd07f83-d8f1-47f5-bb42-c57a44e945ae,db256f1d-f445-4e96-8997-46f7baaac7d0,FALSE,Public,Surface waters,GNIR/M/DE/03,GNIR Germany BAFG tritium monitoring,GNIR Germany BAFG,GNIR - Time series,Historic,WESER - Blexen,53.51666667,8.55,0,R1012901,DE,River - unknown,202103,2021-03-15T00:00:00.0000000+01:00,Month,,,XXXX,Lithology Undefined,2021-03-01T00:00:00.0000000+01:00,2021-03-31T00:00:00.0000000+02:00,,,GRMU,Average of multiple grab samples (unweighted),WSF,Surface Water - flowing,3H with 2-sigma uncertainty,H3,ELSC,Electrolytical Enrichment/Liquid Scintillation Counting,,40.38950042,2.709568163,TU,,None,,177,Bundesanstalt fuer Gewaesserkunde,,
7dfb0fda-93b3-4dce-a268-44cb7cdd4bc5,533aed72-fc96-4176-9a36-eb4e8195e4d2,db256f1d-f445-4e96-8997-46f7baaac7d0,FALSE,Public,Surface waters,GNIR/M/DE/03,GNIR Germany BAFG tritium monitoring,GNIR Germany BAFG,GNIR - Time series,Historic,WESER - Blexen,53.51666667,8.55,0,R1012901,DE,River - unknown,202104,2021-04-15T00:00:00.0000000+02:00,Month,,,XXXX,Lithology Undefined,2021-04-01T00:00:00.0000000+02:00,2021-04-30T00:00:00.0000000+02:00,,,GRMU,Average of multiple grab samples (unweighted),WSF,Surface Water - flowing,3H with 2-sigma uncertainty,H3,ELSC,Electrolytical Enrichment/Liquid Scintillation Counting,,34.20829805,2.370872142,TU,,None,,177,Bundesanstalt fuer Gewaesserkunde,,
f1e85f08-bc7d-4f0f-9dc9-5dec17231076,f4fb6642-02ce-4c5f-aa88-17c18d557157,db256f1d-f445-4e96-8997-46f7baaac7d0,FALSE,Public,Surface waters,GNIR/M/DE/03,GNIR Germany BAFG tritium monitoring,GNIR Germany BAFG,GNIR - Time series,Historic,WESER - Blexen,53.51666667,8.55,0,R1012901,DE,River - unknown,202105,2021-05-15T00:00:00.0000000+02:00,Month,,,XXXX,Lithology Undefined,2021-05-01T00:00:00.0000000+02:00,2021-05-31T00:00:00.0000000+02:00,,,GRMU,Average of multiple grab samples (unweighted),WSF,Surface Water - flowing,3H with 2-sigma uncertainty,H3,ELSC,Electrolytical Enrichment/Liquid Scintillation Counting,,20.91447925,1.524132091,TU,,None,,177,Bundesanstalt fuer Gewaesserkunde,,
543f5b04-07ed-47d0-b5e1-182f2b680f17,09e001bf-2f84-469b-9117-f1909318ee81,db256f1d-f445-4e96-8997-46f7baaac7d0,FALSE,Public,Surface waters,GNIR/M/DE/03,GNIR Germany BAFG tritium monitoring,GNIR Germany BAFG,GNIR - Time series,Historic,WESER - Blexen,53.51666667,8.55,0,R1012901,DE,River - unknown,202106,2021-06-15T00:00:00.0000000+02:00,Month,,,XXXX,Lithology Undefined,2021-06-01T00:00:00.0000000+02:00,2021-06-30T00:00:00.0000000+02:00,,,GRMU,Average of multiple grab samples (unweighted),WSF,Surface Water - flowing,3H with 2-sigma uncertainty,H3,ELSC,Electrolytical Enrichment/Liquid Scintillation Counting,,18.79762913,1.354784081,TU,,None,,177,Bundesanstalt fuer Gewaesserkunde,,
07e85d75-bb07-44d0-ae85-0e60823f00cc,d99a96c4-2157-4a1f-99d5-ef683f3f1885,db256f1d-f445-4e96-8997-46f7baaac7d0,FALSE,Public,Surface waters,GNIR/M/DE/03,GNIR Germany BAFG tritium monitoring,GNIR Germany BAFG,GNIR - Time series,Historic,WESER - Blexen,53.51666667,8.55,0,R1012901,DE,River - unknown,202107,2021-07-15T00:00:00.0000000+02:00,Month,,,XXXX,Lithology Undefined,2021-07-01T00:00:00.0000000+02:00,2021-07-31T00:00:00.0000000+02:00,,,GRMU,Average of multiple grab samples (unweighted),WSF,Surface Water - flowing,3H with 2-sigma uncertainty,H3,ELSC,Electrolytical Enrichment/Liquid Scintillation Counting,,28.2811177,1.947502117,TU,,None,,177,Bundesanstalt fuer Gewaesserkunde,,
b93f5645-d98c-467c-9854-a698eded699b,61f800b8-95e3-4604-9caa-5ccb08d933d8,db256f1d-f445-4e96-8997-46f7baaac7d0,FALSE,Public,Surface waters,GNIR/M/DE/03,GNIR Germany BAFG tritium monitoring,GNIR Germany BAFG,GNIR - Time series,Historic,WESER - Blexen,53.51666667,8.55,0,R1012901,DE,River - unknown,202108,2021-08-15T00:00:00.0000000+02:00,Month,,,XXXX,Lithology Undefined,2021-08-01T00:00:00.0000000+02:00,2021-08-31T00:00:00.0000000+02:00,,,GRMU,Average of multiple grab samples (unweighted),WSF,Surface Water - flowing,3H with 2-sigma uncertainty,H3,ELSC,Electrolytical Enrichment/Liquid Scintillation Counting,,20.82980525,1.439458086,TU,,None,,177,Bundesanstalt fuer Gewaesserkunde,,
e12ac15b-499e-4e38-8d2e-abc2e925a468,b23c3300-4300-49df-82ea-236d1190498f,db256f1d-f445-4e96-8997-46f7baaac7d0,FALSE,Public,Surface waters,GNIR/M/DE/03,GNIR Germany BAFG tritium monitoring,GNIR Germany BAFG,GNIR - Time series,Historic,WESER - Blexen,53.51666667,8.55,0,R1012901,DE,River - unknown,202109,2021-09-15T00:00:00.0000000+02:00,Month,,,XXXX,Lithology Undefined,2021-09-01T00:00:00.0000000+02:00,2021-09-30T00:00:00.0000000+02:00,,,GRMU,Average of multiple grab samples (unweighted),WSF,Surface Water - flowing,3H with 2-sigma uncertainty,H3,ELSC,Electrolytical Enrichment/Liquid Scintillation Counting,,17.35817104,1.439458086,TU,,None,,177,Bundesanstalt fuer Gewaesserkunde,,
6c3e0f51-14cb-44f7-9126-f55727542c63,7fba9fb4-b211-4fd3-9c94-0eb74d270b32,db256f1d-f445-4e96-8997-46f7baaac7d0,FALSE,Public,Surface waters,GNIR/M/DE/03,GNIR Germany BAFG tritium monitoring,GNIR Germany BAFG,GNIR - Time series,Historic,WESER - Blexen,53.51666667,8.55,0,R1012901,DE,River - unknown,202110,2021-10-15T00:00:00.0000000+02:00,Month,,,XXXX,Lithology Undefined,2021-10-01T00:00:00.0000000+02:00,2021-10-31T00:00:00.0000000+02:00,,,GRMU,Average of multiple grab samples (unweighted),WSF,Surface Water - flowing,3H with 2-sigma uncertainty,H3,ELSC,Electrolytical Enrichment/Liquid Scintillation Counting,,21.33784928,1.524132091,TU,,None,,177,Bundesanstalt fuer Gewaesserkunde,,
e1506f79-97fd-4f1d-9286-87c7984714ef,2fb213a9-8c2d-4b0c-948b-18b86714246f,db256f1d-f445-4e96-8997-46f7baaac7d0,FALSE,Public,Surface waters,GNIR/M/DE/03,GNIR Germany BAFG tritium monitoring,GNIR Germany BAFG,GNIR - Time series,Historic,WESER - Blexen,53.51666667,8.55,0,R1012901,DE,River - unknown,202111,2021-11-15T00:00:00.0000000+01:00,Month,,,XXXX,Lithology Undefined,2021-11-01T00:00:00.0000000+01:00,2021-11-30T00:00:00.0000000+01:00,,,GRMU,Average of multiple grab samples (unweighted),WSF,Surface Water - flowing,3H with 2-sigma uncertainty,H3,ELSC,Electrolytical Enrichment/Liquid Scintillation Counting,,17.69686706,1.439458086,TU,,None,,177,Bundesanstalt fuer Gewaesserkunde,,
28fb9928-f9f2-4186-8a68-beccef5559b2,5e88089c-cba3-46ae-b403-68da1210d1e6,db256f1d-f445-4e96-8997-46f7baaac7d0,FALSE,Public,Surface waters,GNIR/M/DE/03,GNIR Germany BAFG tritium monitoring,GNIR Germany BAFG,GNIR - Time series,Historic,WESER - Blexen,53.51666667,8.55,0,R1012901,DE,River - unknown,202112,2021-12-15T00:00:00.0000000+01:00,Month,,,XXXX,Lithology Undefined,2021-12-01T00:00:00.0000000+01:00,2021-12-31T00:00:00.0000000+01:00,,,GRMU,Average of multiple grab samples (unweighted),WSF,Surface Water - flowing,3H with 2-sigma uncertainty,H3,ELSC,Electrolytical Enrichment/Liquid Scintillation Counting,,25.91024555,1.862828112,TU,,None,,177,Bundesanstalt fuer Gewaesserkunde,,
3b5ddf4a-0d7d-44ce-9731-0615b28b6460,ab266d53-d769-4b01-ac18-45455628c08a,77149608-66e3-4963-a5e9-3e898a458088,FALSE,Public,Surface waters,GNIR/M/DE/03,GNIR Germany BAFG tritium monitoring,GNIR Germany BAFG,GNIR - Time series,Historic,ALLER - Rethem,52.7875,9.3875,20,R1023501,DE,River - unknown,202101,2021-01-15T00:00:00.0000000+01:00,Month,,,XXXX,Lithology Undefined,2021-01-01T00:00:00.0000000+01:00,2021-01-31T00:00:00.0000000+01:00,,,GRMU,Average of multiple grab samples (unweighted),WSF,Surface Water - flowing,3H with 2-sigma uncertainty,H3,ELSC,Electrolytical Enrichment/Liquid Scintillation Counting,,4.572396274,0.677392041,TU,,None,,177,Bundesanstalt fuer Gewaesserkunde,,
3dd98add-5018-411f-8a4a-4b058c68ae00,0b761fb9-c321-484d-8b6f-1fcae9c0cf6d,77149608-66e3-4963-a5e9-3e898a458088,FALSE,Public,Surface waters,GNIR/M/DE/03,GNIR Germany BAFG tritium monitoring,GNIR Germany BAFG,GNIR - Time series,Historic,ALLER - Rethem,52.7875,9.3875,20,R1023501,DE,River - unknown,202102,2021-02-15T00:00:00.0000000+01:00,Month,,,XXXX,Lithology Undefined,2021-02-01T00:00:00.0000000+01:00,2021-02-28T00:00:00.0000000+01:00,,,GRMU,Average of multiple grab samples (unweighted),WSF,Surface Water - flowing,3H with 2-sigma uncertainty,H3,ELSC,Electrolytical Enrichment/Liquid Scintillation Counting,,5.50381033,0.50804403,TU,,None,,177,Bundesanstalt fuer Gewaesserkunde,,
f754073b-9746-44f5-aa2f-8a0e80c1f660,40448cc8-f511-4859-91b4-5d610e98ded9,77149608-66e3-4963-a5e9-3e898a458088,FALSE,Public,Surface waters,GNIR/M/DE/03,GNIR Germany BAFG tritium monitoring,GNIR Germany BAFG,GNIR - Time series,Historic,ALLER - Rethem,52.7875,9.3875,20,R1023501,DE,River - unknown,202103,2021-03-15T00:00:00.0000000+01:00,Month,,,XXXX,Lithology Undefined,2021-03-01T00:00:00.0000000+01:00,2021-03-31T00:00:00.0000000+02:00,,,GRMU,Average of multiple grab samples (unweighted),WSF,Surface Water - flowing,3H with 2-sigma uncertainty,H3,ELSC,Electrolytical Enrichment/Liquid Scintillation Counting,,4.82641829,0.677392041,TU,,None,,177,Bundesanstalt fuer Gewaesserkunde,,
c3c01592-778a-44d8-a033-ef289b9de3f1,7d6f4799-22ae-4dc7-b386-b32243be2fb3,77149608-66e3-4963-a5e9-3e898a458088,FALSE,Public,Surface waters,GNIR/M/DE/03,GNIR Germany BAFG tritium monitoring,GNIR Germany BAFG,GNIR - Time series,Historic,ALLER - Rethem,52.7875,9.3875,20,R1023501,DE,River - unknown,202104,2021-04-15T00:00:00.0000000+02:00,Month,,,XXXX,Lithology Undefined,2021-04-01T00:00:00.0000000+02:00,2021-04-30T00:00:00.0000000+02:00,,,GRMU,Average of multiple grab samples (unweighted),WSF,Surface Water - flowing,3H with 2-sigma uncertainty,H3,ELSC,Electrolytical Enrichment/Liquid Scintillation Counting,,5.122777307,0.677392041,TU,,None,,177,Bundesanstalt fuer Gewaesserkunde,,
ebbd42e3-53ed-494b-8d0e-9f228d2d6daa,77e9e545-27be-4718-b5d6-63f2c8987089,77149608-66e3-4963-a5e9-3e898a458088,FALSE,Public,Surface waters,GNIR/M/DE/03,GNIR Germany BAFG tritium monitoring,GNIR Germany BAFG,GNIR - Time series,Historic,ALLER - Rethem,52.7875,9.3875,20,R1023501,DE,River - unknown,202105,2021-05-15T00:00:00.0000000+02:00,Month,,,XXXX,Lithology Undefined,2021-05-01T00:00:00.0000000+02:00,2021-05-31T00:00:00.0000000+02:00,,,GRMU,Average of multiple grab samples (unweighted),WSF,Surface Water - flowing,3H with 2-sigma uncertainty,H3,ELSC,Electrolytical Enrichment/Liquid Scintillation Counting,,5.249788315,0.50804403,TU,,None,,177,Bundesanstalt fuer Gewaesserkunde,,
65e556be-f067-4b52-be4e-38c076960caa,c4826958-e532-4374-9435-c0bf91696640,77149608-66e3-4963-a5e9-3e898a458088,FALSE,Public,Surface waters,GNIR/M/DE/03,GNIR Germany BAFG tritium monitoring,GNIR Germany BAFG,GNIR - Time series,Historic,ALLER - Rethem,52.7875,9.3875,20,R1023501,DE,River - unknown,202106,2021-06-15T00:00:00.0000000+02:00,Month,,,XXXX,Lithology Undefined,2021-06-01T00:00:00.0000000+02:00,2021-06-30T00:00:00.0000000+02:00,,,GRMU,Average of multiple grab samples (unweighted),WSF,Surface Water - flowing,3H with 2-sigma uncertainty,H3,ELSC,Electrolytical Enrichment/Liquid Scintillation Counting,,5.49534293,0.677392041,TU,,None,,177,Bundesanstalt fuer Gewaesserkunde,,
dc3ad548-d2a3-471b-88e6-fa0a0d64ae71,47f01f85-038c-4b38-86d5-dbcc954806fc,77149608-66e3-4963-a5e9-3e898a458088,FALSE,Public,Surface waters,GNIR/M/DE/03,GNIR Germany BAFG tritium monitoring,GNIR Germany BAFG,GNIR - Time series,Historic,ALLER - Rethem,52.7875,9.3875,20,R1023501,DE,River - unknown,202107,2021-07-15T00:00:00.0000000+02:00,Month,,,XXXX,Lithology Undefined,2021-07-01T00:00:00.0000000+02:00,2021-07-31T00:00:00.0000000+02:00,,,GRMU,Average of multiple grab samples (unweighted),WSF,Surface Water - flowing,3H with 2-sigma uncertainty,H3,ELSC,Electrolytical Enrichment/Liquid Scintillation Counting,,5.215918713,0.677392041,TU,,None,,177,Bundesanstalt fuer Gewaesserkunde,,
